#{"t_start": 1776865388.9570847, "env_id": "None"}
r,l,t
1021.158436,70,8692.367138
1024.599312,70,8695.482518
1025.066618,70,8698.463471
295.422208,33,8699.938169
1004.119192,69,8702.933863
1026.521037,71,8706.066198
1025.334299,70,8709.152521
1041.613818,74,8712.412421
1028.984553,73,8717.258382
1012.340686,67,8720.294182
777.618147,71,8723.37233
1014.931643,67,8726.307365
1013.378897,66,8729.229558
1002.85574,65,8732.152015
1024.801773,70,8735.208248
1019.540957,68,8738.222179
1002.318654,65,8741.015163
1014.942585,65,8743.865047
1028.069895,71,8747.030383
1011.523964,76,8750.381475
1011.750481,67,8753.288684
1036.161,74,8756.717828
160.154793,27,8757.950334
1007.944758,66,8760.803701
1021.571225,68,8763.748744
1028.422846,70,8766.809023
1025.995418,68,8769.721102
611.732605,57,8772.196567
1019.675462,69,8775.218723
1020.177835,71,8778.375686
1032.515129,71,8781.467875
1011.718862,74,8784.747461
1018.979037,68,8787.774073
578.023169,58,8790.424315
1013.249167,66,8793.361736
1020.600682,67,8796.394174
1019.819122,72,8799.611735
1024.669938,72,8802.885291
1006.655351,68,8805.785259
1011.726956,68,8808.729897
1018.93409,69,8811.705342
1016.447386,65,8814.521901
1008.548636,71,8817.691662
1005.853474,68,8820.620804
1021.189156,73,8823.758314
1019.171166,67,8826.673784
973.088835,71,8829.768233
1007.545091,66,8832.711068
1006.584049,69,8835.74707
1016.688906,66,8838.642126
1011.104264,68,8841.686901
995.127848,66,8844.630122
1007.559004,65,8847.49169
1010.918746,69,8850.586859
1019.755979,69,8853.599056
1037.363032,72,8856.749129
1029.930629,70,8859.839528
1011.058561,73,8863.091193
1007.323431,68,8866.357975
1011.709238,65,8869.160738
1017.957474,66,8872.002578
1020.120855,66,8874.878284
1010.982387,67,8877.771036
1024.763969,75,8881.048615
1013.996323,67,8884.011586
1020.044008,71,8887.167103
1020.792809,68,8890.132757
1002.471809,68,8893.094984
1012.196902,65,8895.989724
1002.431346,69,8898.988951
1005.886007,67,8901.953797
1014.041872,65,8904.803867
419.942828,43,8906.662586
1004.419138,66,8909.573693
1013.724977,68,8912.566412
1007.612278,67,8915.457004
1011.108,67,8918.369175
1028.911696,69,8921.456771
1019.721844,70,8924.572361
1022.211929,67,8927.507516
287.511811,33,8928.925251
616.837045,58,8931.491205
1033.220461,70,8934.471677
